depth,split,filename,question_id,rollout_idx,prefix_idx,label,y,score
56,train,bb_temporal_sequences_020_rollout_020_prefix_1.json,bb_temporal_sequences_020,20,1,no,0,-20.74799919128418
56,train,bb_temporal_sequences_236_rollout_024_prefix_0.json,bb_temporal_sequences_236,24,0,no,0,-16.13282012939453
56,train,bb_reasoning_about_colored_objects_212_rollout_028_prefix_0.json,bb_reasoning_about_colored_objects_212,28,0,yes,1,21.028167724609375
56,train,bb_snarks_121_rollout_016_prefix_4.json,bb_snarks_121,16,4,no,0,-10.900810241699219
56,train,bb_snarks_172_rollout_021_prefix_1.json,bb_snarks_172,21,1,yes,1,31.397865295410156
56,train,dd_0909_rollout_006_prefix_2.json,dd_0909,6,2,no,0,-19.83861541748047
56,train,dd_0785_rollout_009_prefix_0.json,dd_0785,9,0,no,0,-26.81161117553711
56,train,bb_navigate_160_rollout_002_prefix_1.json,bb_navigate_160,2,1,no,0,-26.7651309967041
56,train,dd_0100_rollout_019_prefix_3.json,dd_0100,19,3,no,0,-21.881921768188477
56,train,dd_0602_rollout_001_prefix_1.json,dd_0602,1,1,no,0,-15.613482475280762
56,train,dd_0207_rollout_027_prefix_1.json,dd_0207,27,1,no,0,-41.2798957824707
56,train,gpqa_chem_058_rollout_015_prefix_3.json,gpqa_chem_058,15,3,no,0,-20.69642448425293
56,train,bb_reasoning_about_colored_objects_180_rollout_013_prefix_0.json,bb_reasoning_about_colored_objects_180,13,0,no,0,-31.125843048095703
56,train,dd_1168_rollout_027_prefix_2.json,dd_1168,27,2,no,0,-19.598751068115234
56,train,bb_temporal_sequences_240_rollout_021_prefix_2.json,bb_temporal_sequences_240,21,2,no,0,-38.92688751220703
56,train,dd_0011_rollout_001_prefix_3.json,dd_0011,1,3,no,0,-46.44672393798828
56,train,dd_1170_rollout_004_prefix_2.json,dd_1170,4,2,no,0,-9.233438491821289
56,train,bb_reasoning_about_colored_objects_174_rollout_028_prefix_2.json,bb_reasoning_about_colored_objects_174,28,2,no,0,-5.497791767120361
56,train,dd_0073_rollout_006_prefix_0.json,dd_0073,6,0,no,0,-9.697832107543945
56,train,dd_1288_rollout_005_prefix_3.json,dd_1288,5,3,no,0,-15.67156982421875
56,train,bb_ruin_names_051_rollout_026_prefix_1.json,bb_ruin_names_051,26,1,yes,1,34.398807525634766
56,train,bb_sports_understanding_231_rollout_024_prefix_1.json,bb_sports_understanding_231,24,1,no,0,-20.78044319152832
56,train,dd_0974_rollout_021_prefix_2.json,dd_0974,21,2,no,0,-36.48390197753906
56,train,bb_logical_deduction_five_objects_054_rollout_000_prefix_2.json,bb_logical_deduction_five_objects_054,0,2,no,0,-21.253192901611328
56,train,dd_0187_rollout_008_prefix_0.json,dd_0187,8,0,no,0,-33.48348617553711
56,train,gpqa_chem_080_rollout_023_prefix_2.json,gpqa_chem_080,23,2,no,0,-15.939637184143066
56,train,bb_tracking_shuffled_objects_five_objects_139_rollout_029_prefix_3.json,bb_tracking_shuffled_objects_five_objects_139,29,3,no,0,-8.556934356689453
56,train,gpqa_chem_162_rollout_020_prefix_1.json,gpqa_chem_162,20,1,no,0,-43.38139724731445
56,train,dd_0981_rollout_027_prefix_1.json,dd_0981,27,1,no,0,-5.059006214141846
56,train,bb_logical_deduction_five_objects_054_rollout_026_prefix_1.json,bb_logical_deduction_five_objects_054,26,1,no,0,-36.311256408691406
56,train,bb_web_of_lies_067_rollout_003_prefix_2.json,bb_web_of_lies_067,3,2,no,0,-20.73037338256836
56,train,bb_reasoning_about_colored_objects_093_rollout_008_prefix_3.json,bb_reasoning_about_colored_objects_093,8,3,no,0,-17.68572235107422
56,train,bb_penguins_in_a_table_077_rollout_028_prefix_1.json,bb_penguins_in_a_table_077,28,1,yes,1,5.137423038482666
56,train,dd_0357_rollout_013_prefix_4.json,dd_0357,13,4,no,0,-50.09082794189453
56,train,dd_0508_rollout_007_prefix_1.json,dd_0508,7,1,no,0,-38.8775520324707
56,train,bb_web_of_lies_090_rollout_004_prefix_0.json,bb_web_of_lies_090,4,0,no,0,-4.544787406921387
56,train,dd_0935_rollout_014_prefix_1.json,dd_0935,14,1,no,0,-21.930471420288086
56,train,dd_0986_rollout_029_prefix_2.json,dd_0986,29,2,no,0,-16.962112426757812
56,train,dd_1023_rollout_019_prefix_1.json,dd_1023,19,1,no,0,-27.489620208740234
56,train,bb_reasoning_about_colored_objects_212_rollout_022_prefix_0.json,bb_reasoning_about_colored_objects_212,22,0,yes,1,5.407855033874512
56,train,dd_0597_rollout_009_prefix_2.json,dd_0597,9,2,no,0,-26.452672958374023
56,train,dd_1058_rollout_004_prefix_1.json,dd_1058,4,1,no,0,-8.118690490722656
56,train,race_21573_rollout_029_prefix_0.json,race_21573,29,0,no,0,-32.773719787597656
56,train,bb_date_understanding_063_rollout_012_prefix_1.json,bb_date_understanding_063,12,1,yes,1,15.5608549118042
56,train,bb_snarks_026_rollout_020_prefix_1.json,bb_snarks_026,20,1,no,0,-10.253035545349121
56,train,bb_snarks_150_rollout_015_prefix_3.json,bb_snarks_150,15,3,no,0,-21.493135452270508
56,train,bb_sports_understanding_114_rollout_020_prefix_1.json,bb_sports_understanding_114,20,1,yes,1,7.0398359298706055
56,train,bb_tracking_shuffled_objects_five_objects_182_rollout_027_prefix_0.json,bb_tracking_shuffled_objects_five_objects_182,27,0,no,0,-8.617716789245605
56,train,dd_0964_rollout_003_prefix_2.json,dd_0964,3,2,no,0,-12.761263847351074
56,train,dd_1038_rollout_023_prefix_2.json,dd_1038,23,2,no,0,-46.71842956542969
56,train,dd_0068_rollout_010_prefix_1.json,dd_0068,10,1,no,0,-10.66666316986084
56,train,dd_0667_rollout_019_prefix_1.json,dd_0667,19,1,no,0,-9.270682334899902
56,train,dd_0724_rollout_014_prefix_2.json,dd_0724,14,2,no,0,-20.095592498779297
56,train,dd_0113_rollout_011_prefix_3.json,dd_0113,11,3,no,0,-17.481143951416016
56,train,dd_0356_rollout_004_prefix_1.json,dd_0356,4,1,no,0,-35.688804626464844
56,train,bb_snarks_026_rollout_023_prefix_2.json,bb_snarks_026,23,2,no,0,-21.579769134521484
56,train,bb_navigate_094_rollout_012_prefix_0.json,bb_navigate_094,12,0,yes,1,45.179866790771484
56,train,bb_penguins_in_a_table_102_rollout_014_prefix_0.json,bb_penguins_in_a_table_102,14,0,yes,1,23.15131187438965
56,train,bb_sports_understanding_137_rollout_012_prefix_1.json,bb_sports_understanding_137,12,1,yes,1,13.671310424804688
56,train,bb_sports_understanding_168_rollout_027_prefix_1.json,bb_sports_understanding_168,27,1,no,0,-20.127803802490234
56,train,dd_1115_rollout_023_prefix_0.json,dd_1115,23,0,no,0,-55.72631072998047
56,train,bb_penguins_in_a_table_105_rollout_005_prefix_2.json,bb_penguins_in_a_table_105,5,2,no,0,-21.092926025390625
56,train,dd_0848_rollout_015_prefix_1.json,dd_0848,15,1,no,0,-21.303709030151367
56,train,dd_0959_rollout_006_prefix_3.json,dd_0959,6,3,no,0,-18.647193908691406
56,train,race_61342_rollout_006_prefix_3.json,race_61342,6,3,no,0,-12.314644813537598
56,train,dd_0667_rollout_006_prefix_3.json,dd_0667,6,3,no,0,-26.521862030029297
56,train,dd_1126_rollout_003_prefix_1.json,dd_1126,3,1,no,0,-54.33798599243164
56,train,race_23457_rollout_028_prefix_2.json,race_23457,28,2,no,0,-38.32065963745117
56,train,bb_navigate_046_rollout_009_prefix_1.json,bb_navigate_046,9,1,no,0,-35.64131546020508
56,train,bb_penguins_in_a_table_036_rollout_024_prefix_2.json,bb_penguins_in_a_table_036,24,2,yes,1,15.202349662780762
56,train,dd_0586_rollout_025_prefix_1.json,dd_0586,25,1,no,0,-7.534948348999023
56,train,bb_causal_judgement_059_rollout_012_prefix_2.json,bb_causal_judgement_059,12,2,no,0,-25.650426864624023
56,train,dd_0099_rollout_000_prefix_2.json,dd_0099,0,2,no,0,-29.044055938720703
56,train,dd_1270_rollout_025_prefix_2.json,dd_1270,25,2,no,0,-16.527523040771484
56,train,bb_temporal_sequences_170_rollout_022_prefix_0.json,bb_temporal_sequences_170,22,0,no,0,-24.934219360351562
56,train,dd_0537_rollout_028_prefix_2.json,dd_0537,28,2,no,0,-34.82202911376953
56,train,bb_sports_understanding_168_rollout_004_prefix_1.json,bb_sports_understanding_168,4,1,yes,1,24.866374969482422
56,train,dd_0382_rollout_014_prefix_1.json,dd_0382,14,1,no,0,-22.02914047241211
56,train,bb_logical_deduction_five_objects_057_rollout_018_prefix_1.json,bb_logical_deduction_five_objects_057,18,1,no,0,-23.158071517944336
56,train,bb_navigate_232_rollout_009_prefix_0.json,bb_navigate_232,9,0,yes,1,29.965423583984375
56,train,dd_0986_rollout_025_prefix_1.json,dd_0986,25,1,no,0,-25.114360809326172
56,train,bb_penguins_in_a_table_077_rollout_011_prefix_0.json,bb_penguins_in_a_table_077,11,0,yes,1,32.665287017822266
56,train,dd_0603_rollout_005_prefix_1.json,dd_0603,5,1,no,0,-31.067157745361328
56,train,bb_sports_understanding_093_rollout_006_prefix_2.json,bb_sports_understanding_093,6,2,no,0,-9.995779037475586
56,train,dd_0049_rollout_024_prefix_1.json,dd_0049,24,1,no,0,-19.278011322021484
56,train,gpqa_chem_032_rollout_014_prefix_0.json,gpqa_chem_032,14,0,no,0,-13.589259147644043
56,train,gpqa_chem_066_rollout_004_prefix_3.json,gpqa_chem_066,4,3,no,0,-37.05439758300781
56,train,bb_reasoning_about_colored_objects_174_rollout_029_prefix_2.json,bb_reasoning_about_colored_objects_174,29,2,no,0,-5.276951789855957
56,train,bb_reasoning_about_colored_objects_212_rollout_029_prefix_0.json,bb_reasoning_about_colored_objects_212,29,0,yes,1,3.9765613079071045
56,train,bb_ruin_names_181_rollout_015_prefix_0.json,bb_ruin_names_181,15,0,yes,1,9.348718643188477
56,train,bb_temporal_sequences_232_rollout_025_prefix_2.json,bb_temporal_sequences_232,25,2,no,0,-25.296607971191406
56,train,dd_0002_rollout_011_prefix_2.json,dd_0002,11,2,no,0,-37.58088684082031
56,train,dd_0410_rollout_017_prefix_1.json,dd_0410,17,1,no,0,-8.729519844055176
56,train,bb_causal_judgement_170_rollout_021_prefix_1.json,bb_causal_judgement_170,21,1,no,0,-8.648816108703613
56,train,dd_0909_rollout_014_prefix_1.json,dd_0909,14,1,no,0,-21.70423126220703
56,train,bb_logical_deduction_five_objects_136_rollout_027_prefix_1.json,bb_logical_deduction_five_objects_136,27,1,no,0,-29.199939727783203
56,train,bb_ruin_names_221_rollout_022_prefix_1.json,bb_ruin_names_221,22,1,yes,1,11.152619361877441
56,train,dd_1056_rollout_007_prefix_1.json,dd_1056,7,1,no,0,-20.236053466796875
56,train,race_57162_rollout_001_prefix_1.json,race_57162,1,1,no,0,-21.419179916381836
56,train,bb_snarks_037_rollout_025_prefix_0.json,bb_snarks_037,25,0,yes,1,23.204505920410156
56,train,dd_0785_rollout_008_prefix_2.json,dd_0785,8,2,no,0,-52.08814239501953
56,train,dd_1101_rollout_028_prefix_1.json,dd_1101,28,1,no,0,-34.737918853759766
56,train,dd_1148_rollout_017_prefix_1.json,dd_1148,17,1,no,0,-19.01177215576172
56,train,bb_snarks_128_rollout_005_prefix_2.json,bb_snarks_128,5,2,no,0,-4.981203556060791
56,train,bb_tracking_shuffled_objects_five_objects_099_rollout_010_prefix_2.json,bb_tracking_shuffled_objects_five_objects_099,10,2,no,0,-24.881935119628906
56,train,dd_0618_rollout_027_prefix_0.json,dd_0618,27,0,no,0,-7.37984561920166
56,train,race_57162_rollout_012_prefix_1.json,race_57162,12,1,no,0,-40.61830520629883
56,train,race_43551_rollout_014_prefix_2.json,race_43551,14,2,no,0,-45.524681091308594
56,train,race_6581_rollout_017_prefix_1.json,race_6581,17,1,no,0,-16.61028480529785
56,train,bb_penguins_in_a_table_107_rollout_005_prefix_0.json,bb_penguins_in_a_table_107,5,0,yes,1,13.619630813598633
56,train,bb_reasoning_about_colored_objects_138_rollout_009_prefix_0.json,bb_reasoning_about_colored_objects_138,9,0,yes,1,5.963520050048828
56,train,bb_reasoning_about_colored_objects_174_rollout_024_prefix_0.json,bb_reasoning_about_colored_objects_174,24,0,yes,1,20.689006805419922
56,train,dd_0297_rollout_024_prefix_1.json,dd_0297,24,1,no,0,-34.785301208496094
56,train,dd_0021_rollout_000_prefix_2.json,dd_0021,0,2,no,0,-4.853535175323486
56,train,race_27388_rollout_008_prefix_1.json,race_27388,8,1,no,0,-16.525503158569336
56,train,bb_snarks_081_rollout_009_prefix_0.json,bb_snarks_081,9,0,no,0,-11.677531242370605
56,train,dd_0179_rollout_008_prefix_2.json,dd_0179,8,2,no,0,-21.01620864868164
56,train,race_19875_rollout_018_prefix_0.json,race_19875,18,0,no,0,-21.122737884521484
56,train,bb_date_understanding_242_rollout_014_prefix_1.json,bb_date_understanding_242,14,1,yes,1,31.634666442871094
56,train,bb_logical_deduction_five_objects_046_rollout_020_prefix_3.json,bb_logical_deduction_five_objects_046,20,3,no,0,-32.693965911865234
56,train,dd_0724_rollout_003_prefix_0.json,dd_0724,3,0,no,0,-18.987701416015625
56,train,bb_navigate_094_rollout_023_prefix_0.json,bb_navigate_094,23,0,yes,1,27.269866943359375
56,train,bb_snarks_064_rollout_012_prefix_0.json,bb_snarks_064,12,0,yes,1,5.965280055999756
56,train,bb_causal_judgement_048_rollout_025_prefix_2.json,bb_causal_judgement_048,25,2,no,0,-30.312498092651367
56,train,bb_snarks_026_rollout_028_prefix_0.json,bb_snarks_026,28,0,yes,1,12.819661140441895
56,train,bb_snarks_128_rollout_000_prefix_2.json,bb_snarks_128,0,2,yes,1,10.054356575012207
56,train,dd_0993_rollout_016_prefix_0.json,dd_0993,16,0,no,0,-16.566844940185547
56,train,race_48758_rollout_024_prefix_2.json,race_48758,24,2,no,0,-17.343887329101562
56,train,race_23457_rollout_005_prefix_0.json,race_23457,5,0,no,0,-16.597423553466797
56,train,bb_reasoning_about_colored_objects_221_rollout_008_prefix_0.json,bb_reasoning_about_colored_objects_221,8,0,no,0,-19.284822463989258
56,train,bb_snarks_158_rollout_009_prefix_0.json,bb_snarks_158,9,0,yes,1,40.095489501953125
56,train,bb_tracking_shuffled_objects_five_objects_139_rollout_007_prefix_0.json,bb_tracking_shuffled_objects_five_objects_139,7,0,no,0,-21.254220962524414
56,train,race_52724_rollout_027_prefix_0.json,race_52724,27,0,no,0,-33.06804656982422
56,train,bb_snarks_055_rollout_000_prefix_1.json,bb_snarks_055,0,1,yes,1,10.775823593139648
56,train,dd_0479_rollout_026_prefix_0.json,dd_0479,26,0,no,0,-37.274749755859375
56,train,dd_0657_rollout_015_prefix_0.json,dd_0657,15,0,no,0,-9.62712574005127
56,train,dd_0850_rollout_005_prefix_0.json,dd_0850,5,0,no,0,-29.43587303161621
56,train,dd_0667_rollout_026_prefix_1.json,dd_0667,26,1,no,0,-25.192638397216797
56,train,dd_0113_rollout_007_prefix_4.json,dd_0113,7,4,no,0,-51.50193786621094
56,train,dd_0785_rollout_029_prefix_2.json,dd_0785,29,2,no,0,-24.709007263183594
56,train,bb_date_understanding_108_rollout_004_prefix_8.json,bb_date_understanding_108,4,8,no,0,-22.38546371459961
56,train,bb_navigate_228_rollout_006_prefix_0.json,bb_navigate_228,6,0,yes,1,6.6483378410339355
56,train,dd_0562_rollout_007_prefix_1.json,dd_0562,7,1,no,0,-20.638538360595703
56,train,bb_logical_deduction_five_objects_010_rollout_005_prefix_2.json,bb_logical_deduction_five_objects_010,5,2,no,0,-5.735243320465088
56,train,bb_penguins_in_a_table_049_rollout_029_prefix_0.json,bb_penguins_in_a_table_049,29,0,yes,1,11.130684852600098
56,train,bb_sports_understanding_238_rollout_023_prefix_1.json,bb_sports_understanding_238,23,1,yes,1,14.944412231445312
56,train,bb_snarks_064_rollout_025_prefix_0.json,bb_snarks_064,25,0,yes,1,17.969833374023438
56,train,bb_snarks_150_rollout_026_prefix_1.json,bb_snarks_150,26,1,yes,1,7.545645236968994
56,train,dd_1124_rollout_014_prefix_1.json,dd_1124,14,1,no,0,-43.42928695678711
56,train,race_31900_rollout_003_prefix_0.json,race_31900,3,0,yes,1,28.738487243652344
56,train,bb_snarks_037_rollout_018_prefix_0.json,bb_snarks_037,18,0,yes,1,13.567322731018066
56,train,bb_web_of_lies_120_rollout_028_prefix_7.json,bb_web_of_lies_120,28,7,no,0,-8.020503997802734
56,train,race_48758_rollout_016_prefix_1.json,race_48758,16,1,no,0,-20.939165115356445
56,train,bb_causal_judgement_096_rollout_009_prefix_1.json,bb_causal_judgement_096,9,1,no,0,-12.933408737182617
56,train,bb_reasoning_about_colored_objects_215_rollout_026_prefix_0.json,bb_reasoning_about_colored_objects_215,26,0,yes,1,10.585000038146973
56,train,dd_0657_rollout_013_prefix_1.json,dd_0657,13,1,no,0,-6.038586139678955
56,train,bb_ruin_names_181_rollout_019_prefix_0.json,bb_ruin_names_181,19,0,no,0,-15.027771949768066
56,train,bb_snarks_037_rollout_029_prefix_1.json,bb_snarks_037,29,1,yes,1,10.162393569946289
56,train,dd_0586_rollout_011_prefix_1.json,dd_0586,11,1,no,0,-28.906391143798828
56,train,gpqa_chem_135_rollout_022_prefix_0.json,gpqa_chem_135,22,0,no,0,-35.15594482421875
56,train,bb_penguins_in_a_table_025_rollout_024_prefix_1.json,bb_penguins_in_a_table_025,24,1,yes,1,14.550880432128906
56,train,bb_reasoning_about_colored_objects_212_rollout_010_prefix_1.json,bb_reasoning_about_colored_objects_212,10,1,yes,1,18.971689224243164
56,train,dd_1004_rollout_021_prefix_1.json,dd_1004,21,1,no,0,-35.68267059326172
56,train,gpqa_chem_014_rollout_020_prefix_3.json,gpqa_chem_014,20,3,no,0,-35.92359924316406
56,train,race_29289_rollout_014_prefix_0.json,race_29289,14,0,no,0,-14.37546443939209
56,train,bb_causal_judgement_126_rollout_004_prefix_0.json,bb_causal_judgement_126,4,0,no,0,-21.96435546875
56,train,bb_snarks_064_rollout_005_prefix_1.json,bb_snarks_064,5,1,yes,1,9.31799030303955
56,train,dd_0237_rollout_019_prefix_3.json,dd_0237,19,3,no,0,-20.041053771972656
56,train,dd_1186_rollout_027_prefix_1.json,dd_1186,27,1,no,0,-21.112518310546875
56,train,race_11698_rollout_007_prefix_2.json,race_11698,7,2,yes,1,9.297815322875977
56,train,dd_0008_rollout_024_prefix_0.json,dd_0008,24,0,no,0,-55.33370590209961
56,train,dd_0011_rollout_008_prefix_2.json,dd_0011,8,2,no,0,-20.0924129486084
56,train,bb_navigate_150_rollout_010_prefix_0.json,bb_navigate_150,10,0,yes,1,5.231016159057617
56,train,bb_web_of_lies_017_rollout_004_prefix_6.json,bb_web_of_lies_017,4,6,no,0,-10.482850074768066
56,train,bb_web_of_lies_129_rollout_008_prefix_0.json,bb_web_of_lies_129,8,0,yes,1,4.312745571136475
56,train,gpqa_chem_089_rollout_026_prefix_1.json,gpqa_chem_089,26,1,no,0,-19.521753311157227
56,train,dd_0847_rollout_019_prefix_1.json,dd_0847,19,1,no,0,-26.92560577392578
56,train,dd_1250_rollout_002_prefix_2.json,dd_1250,2,2,no,0,-22.394821166992188
56,train,bb_web_of_lies_249_rollout_024_prefix_3.json,bb_web_of_lies_249,24,3,no,0,-27.998516082763672
56,train,bb_ruin_names_114_rollout_004_prefix_1.json,bb_ruin_names_114,4,1,yes,1,23.4504337310791
56,train,race_33793_rollout_001_prefix_1.json,race_33793,1,1,no,0,-42.34501647949219
56,train,bb_tracking_shuffled_objects_five_objects_128_rollout_029_prefix_1.json,bb_tracking_shuffled_objects_five_objects_128,29,1,no,0,-15.742335319519043
56,train,dd_0356_rollout_021_prefix_4.json,dd_0356,21,4,no,0,-23.198091506958008
56,train,dd_0896_rollout_020_prefix_2.json,dd_0896,20,2,no,0,-26.274240493774414
56,train,bb_logical_deduction_five_objects_005_rollout_020_prefix_4.json,bb_logical_deduction_five_objects_005,20,4,no,0,-38.56352615356445
56,train,bb_logical_deduction_five_objects_010_rollout_010_prefix_1.json,bb_logical_deduction_five_objects_010,10,1,no,0,-21.77560043334961
56,train,bb_navigate_228_rollout_018_prefix_0.json,bb_navigate_228,18,0,yes,1,9.094305992126465
56,train,bb_tracking_shuffled_objects_five_objects_182_rollout_019_prefix_2.json,bb_tracking_shuffled_objects_five_objects_182,19,2,no,0,-16.48626708984375
56,train,dd_0525_rollout_019_prefix_1.json,dd_0525,19,1,no,0,-25.621116638183594
56,train,dd_0964_rollout_021_prefix_2.json,dd_0964,21,2,no,0,-10.991684913635254
56,train,dd_0562_rollout_001_prefix_0.json,dd_0562,1,0,no,0,-12.14699649810791
56,train,bb_causal_judgement_042_rollout_005_prefix_2.json,bb_causal_judgement_042,5,2,no,0,-32.62807846069336
56,train,bb_reasoning_about_colored_objects_215_rollout_019_prefix_1.json,bb_reasoning_about_colored_objects_215,19,1,yes,1,12.745606422424316
56,train,bb_sports_understanding_221_rollout_023_prefix_1.json,bb_sports_understanding_221,23,1,yes,1,19.538219451904297
56,train,dd_1027_rollout_028_prefix_2.json,dd_1027,28,2,no,0,-22.106822967529297
56,train,bb_ruin_names_232_rollout_019_prefix_1.json,bb_ruin_names_232,19,1,no,0,-16.263452529907227
56,train,dd_0401_rollout_000_prefix_1.json,dd_0401,0,1,no,0,-15.78255558013916
56,train,bb_sports_understanding_013_rollout_028_prefix_1.json,bb_sports_understanding_013,28,1,yes,1,24.77203941345215
56,train,race_44533_rollout_023_prefix_0.json,race_44533,23,0,yes,1,13.873456001281738
56,train,race_50078_rollout_018_prefix_2.json,race_50078,18,2,no,0,-14.313275337219238
56,train,bb_sports_understanding_238_rollout_023_prefix_0.json,bb_sports_understanding_238,23,0,yes,1,32.52851486206055
56,train,dd_0090_rollout_020_prefix_2.json,dd_0090,20,2,no,0,-24.56922721862793
56,train,gpqa_chem_049_rollout_010_prefix_2.json,gpqa_chem_049,10,2,no,0,-7.141904830932617
56,train,bb_penguins_in_a_table_049_rollout_011_prefix_0.json,bb_penguins_in_a_table_049,11,0,yes,1,6.444547176361084
56,train,race_53012_rollout_006_prefix_3.json,race_53012,6,3,no,0,-7.390257835388184
56,train,bb_date_understanding_174_rollout_025_prefix_0.json,bb_date_understanding_174,25,0,yes,1,21.78251838684082
56,train,dd_0524_rollout_013_prefix_1.json,dd_0524,13,1,no,0,-36.56372833251953
56,train,race_58508_rollout_002_prefix_0.json,race_58508,2,0,no,0,-29.059465408325195
56,train,bb_ruin_names_232_rollout_016_prefix_0.json,bb_ruin_names_232,16,0,yes,1,27.10521697998047
56,train,dd_0528_rollout_020_prefix_2.json,dd_0528,20,2,yes,1,11.964142799377441
56,train,dd_0666_rollout_021_prefix_1.json,dd_0666,21,1,no,0,-14.77932071685791
56,train,dd_1285_rollout_008_prefix_0.json,dd_1285,8,0,no,0,-14.608941078186035
56,train,bb_sports_understanding_102_rollout_018_prefix_1.json,bb_sports_understanding_102,18,1,no,0,-19.264354705810547
56,train,dd_0535_rollout_015_prefix_2.json,dd_0535,15,2,no,0,-20.635990142822266
56,train,dd_0981_rollout_016_prefix_1.json,dd_0981,16,1,no,0,-13.224808692932129
56,train,race_4744_rollout_024_prefix_0.json,race_4744,24,0,no,0,-14.294588088989258
56,train,bb_penguins_in_a_table_036_rollout_011_prefix_1.json,bb_penguins_in_a_table_036,11,1,yes,1,26.028165817260742
56,train,bb_snarks_096_rollout_001_prefix_0.json,bb_snarks_096,1,0,yes,1,29.599918365478516
56,train,bb_temporal_sequences_117_rollout_023_prefix_0.json,bb_temporal_sequences_117,23,0,no,0,-19.2322998046875
56,train,dd_0342_rollout_012_prefix_1.json,dd_0342,12,1,no,0,-36.85148239135742
56,train,bb_penguins_in_a_table_036_rollout_021_prefix_1.json,bb_penguins_in_a_table_036,21,1,yes,1,14.481618881225586
56,train,bb_penguins_in_a_table_093_rollout_023_prefix_1.json,bb_penguins_in_a_table_093,23,1,yes,1,23.000886917114258
56,train,bb_penguins_in_a_table_105_rollout_007_prefix_0.json,bb_penguins_in_a_table_105,7,0,yes,1,9.554967880249023
56,train,dd_0143_rollout_002_prefix_2.json,dd_0143,2,2,no,0,-6.810122013092041
56,train,dd_0751_rollout_007_prefix_2.json,dd_0751,7,2,no,0,-7.0489277839660645
56,train,dd_1101_rollout_007_prefix_1.json,dd_1101,7,1,yes,1,7.047754764556885
56,train,bb_penguins_in_a_table_105_rollout_010_prefix_0.json,bb_penguins_in_a_table_105,10,0,yes,1,34.6184196472168
56,train,bb_snarks_128_rollout_028_prefix_2.json,bb_snarks_128,28,2,yes,1,26.733591079711914
56,train,bb_navigate_070_rollout_018_prefix_1.json,bb_navigate_070,18,1,yes,1,13.130497932434082
56,train,bb_temporal_sequences_076_rollout_027_prefix_2.json,bb_temporal_sequences_076,27,2,no,0,-5.4399213790893555
56,train,bb_snarks_121_rollout_003_prefix_1.json,bb_snarks_121,3,1,yes,1,17.031349182128906
56,train,bb_tracking_shuffled_objects_five_objects_220_rollout_006_prefix_0.json,bb_tracking_shuffled_objects_five_objects_220,6,0,no,0,-4.481059551239014
56,train,bb_web_of_lies_210_rollout_013_prefix_0.json,bb_web_of_lies_210,13,0,yes,1,16.644027709960938
56,train,race_45815_rollout_000_prefix_1.json,race_45815,0,1,no,0,-15.549649238586426
56,train,bb_logical_deduction_five_objects_157_rollout_009_prefix_1.json,bb_logical_deduction_five_objects_157,9,1,no,0,-5.465115070343018
56,train,dd_0681_rollout_022_prefix_1.json,dd_0681,22,1,no,0,-24.037397384643555
56,train,bb_penguins_in_a_table_069_rollout_010_prefix_0.json,bb_penguins_in_a_table_069,10,0,no,0,-9.514034271240234
56,train,race_19875_rollout_011_prefix_3.json,race_19875,11,3,no,0,-28.54713249206543
56,train,dd_0528_rollout_020_prefix_1.json,dd_0528,20,1,yes,1,24.21220588684082
56,train,dd_0528_rollout_025_prefix_2.json,dd_0528,25,2,no,0,-10.662075996398926
56,train,bb_navigate_229_rollout_006_prefix_1.json,bb_navigate_229,6,1,yes,1,6.273285388946533
56,train,bb_ruin_names_155_rollout_029_prefix_0.json,bb_ruin_names_155,29,0,yes,1,42.51891326904297
56,train,bb_temporal_sequences_232_rollout_010_prefix_1.json,bb_temporal_sequences_232,10,1,no,0,-14.459257125854492
56,train,gpqa_chem_021_rollout_016_prefix_0.json,gpqa_chem_021,16,0,yes,1,9.500096321105957
56,train,bb_navigate_157_rollout_000_prefix_0.json,bb_navigate_157,0,0,yes,1,18.41578483581543
56,train,dd_0850_rollout_010_prefix_0.json,dd_0850,10,0,no,0,-29.0140380859375
56,train,bb_sports_understanding_221_rollout_002_prefix_3.json,bb_sports_understanding_221,2,3,yes,1,7.99271821975708
56,train,race_19875_rollout_027_prefix_0.json,race_19875,27,0,no,0,-30.77033233642578
56,train,race_36554_rollout_009_prefix_0.json,race_36554,9,0,no,0,-14.393205642700195
56,train,dd_0673_rollout_010_prefix_1.json,dd_0673,10,1,no,0,-18.326988220214844
56,train,dd_0941_rollout_008_prefix_3.json,dd_0941,8,3,no,0,-10.853232383728027
56,train,bb_causal_judgement_103_rollout_014_prefix_1.json,bb_causal_judgement_103,14,1,yes,1,30.059335708618164
56,train,bb_penguins_in_a_table_036_rollout_011_prefix_0.json,bb_penguins_in_a_table_036,11,0,yes,1,9.709887504577637
56,train,bb_web_of_lies_188_rollout_002_prefix_4.json,bb_web_of_lies_188,2,4,no,0,-15.504839897155762
56,train,bb_ruin_names_006_rollout_001_prefix_0.json,bb_ruin_names_006,1,0,yes,1,20.844514846801758
56,train,dd_0524_rollout_010_prefix_0.json,dd_0524,10,0,no,0,-26.508771896362305
56,train,dd_0974_rollout_004_prefix_2.json,dd_0974,4,2,no,0,-10.72053337097168
56,train,bb_causal_judgement_024_rollout_017_prefix_0.json,bb_causal_judgement_024,17,0,yes,1,5.475679397583008
