baseline,split,filename,question_id,label,y,score
scalar:top1_logprob,train,bb_temporal_sequences_232_rollout_025_prefix_2.json,bb_temporal_sequences_232,no,0,-0.5269739627838135
scalar:top1_logprob,train,dd_0002_rollout_011_prefix_2.json,dd_0002,no,0,-1.2650586366653442
scalar:top1_logprob,train,dd_0410_rollout_017_prefix_1.json,dd_0410,no,0,-0.076374351978302
scalar:top1_logprob,train,bb_causal_judgement_170_rollout_021_prefix_1.json,bb_causal_judgement_170,no,0,-0.0007088055717758834
scalar:top1_logprob,train,dd_0909_rollout_014_prefix_1.json,dd_0909,no,0,-0.3044624924659729
scalar:top1_logprob,train,bb_logical_deduction_five_objects_136_rollout_027_prefix_1.json,bb_logical_deduction_five_objects_136,no,0,-8.940656698541716e-06
scalar:top1_logprob,train,bb_ruin_names_221_rollout_022_prefix_1.json,bb_ruin_names_221,yes,1,-0.3039485514163971
scalar:top1_logprob,train,dd_1056_rollout_007_prefix_1.json,dd_1056,no,0,-0.6750776171684265
scalar:top1_logprob,train,race_57162_rollout_001_prefix_1.json,race_57162,no,0,-0.0008789013954810798
scalar:top1_logprob,train,bb_snarks_037_rollout_025_prefix_0.json,bb_snarks_037,yes,1,-0.2622106075286865
scalar:top1_logprob,train,dd_0785_rollout_008_prefix_2.json,dd_0785,no,0,-2.586808113846928e-05
scalar:top1_logprob,train,dd_1101_rollout_028_prefix_1.json,dd_1101,no,0,-0.2066657990217209
scalar:top1_logprob,train,dd_1148_rollout_017_prefix_1.json,dd_1148,no,0,-0.0017877324717119336
scalar:top1_logprob,train,bb_snarks_128_rollout_005_prefix_2.json,bb_snarks_128,no,0,-0.8187228441238403
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_099_rollout_010_prefix_2.json,bb_tracking_shuffled_objects_five_objects_099,no,0,-3.242440288886428e-05
scalar:top1_logprob,train,dd_0618_rollout_027_prefix_0.json,dd_0618,no,0,-0.016103442758321762
scalar:top1_logprob,train,race_57162_rollout_012_prefix_1.json,race_57162,no,0,-0.0010370597010478377
scalar:top1_logprob,train,race_43551_rollout_014_prefix_2.json,race_43551,no,0,-0.12268960475921631
scalar:top1_logprob,train,race_6581_rollout_017_prefix_1.json,race_6581,no,0,-1.4424220353248529e-05
scalar:top1_logprob,train,bb_penguins_in_a_table_107_rollout_005_prefix_0.json,bb_penguins_in_a_table_107,yes,1,-0.0010482537327334285
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_138_rollout_009_prefix_0.json,bb_reasoning_about_colored_objects_138,yes,1,-0.4887113571166992
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_174_rollout_024_prefix_0.json,bb_reasoning_about_colored_objects_174,yes,1,-1.0132738680113107e-05
scalar:top1_logprob,train,dd_0297_rollout_024_prefix_1.json,dd_0297,no,0,-1.1943522691726685
scalar:top1_logprob,train,dd_0021_rollout_000_prefix_2.json,dd_0021,no,0,-0.01679096557199955
scalar:top1_logprob,train,race_27388_rollout_008_prefix_1.json,race_27388,no,0,-0.6346936225891113
scalar:top1_logprob,train,bb_snarks_081_rollout_009_prefix_0.json,bb_snarks_081,no,0,-1.3627750873565674
scalar:top1_logprob,train,dd_0179_rollout_008_prefix_2.json,dd_0179,no,0,-0.23079396784305573
scalar:top1_logprob,train,race_19875_rollout_018_prefix_0.json,race_19875,no,0,-0.00016080040950328112
scalar:top1_logprob,train,bb_date_understanding_242_rollout_014_prefix_1.json,bb_date_understanding_242,yes,1,-0.20431223511695862
scalar:top1_logprob,train,bb_logical_deduction_five_objects_046_rollout_020_prefix_3.json,bb_logical_deduction_five_objects_046,no,0,-0.34921178221702576
scalar:top1_logprob,train,dd_0724_rollout_003_prefix_0.json,dd_0724,no,0,-0.8119943737983704
scalar:top1_logprob,train,bb_navigate_094_rollout_023_prefix_0.json,bb_navigate_094,yes,1,-0.7929431200027466
scalar:top1_logprob,train,bb_snarks_064_rollout_012_prefix_0.json,bb_snarks_064,yes,1,-1.0967194612021558e-05
scalar:top1_logprob,train,bb_causal_judgement_048_rollout_025_prefix_2.json,bb_causal_judgement_048,no,0,-0.8330126404762268
scalar:top1_logprob,train,bb_snarks_026_rollout_028_prefix_0.json,bb_snarks_026,yes,1,-0.04543232172727585
scalar:top1_logprob,train,bb_snarks_128_rollout_000_prefix_2.json,bb_snarks_128,yes,1,-0.5770408511161804
scalar:top1_logprob,train,dd_0993_rollout_016_prefix_0.json,dd_0993,no,0,-0.14047308266162872
scalar:top1_logprob,train,race_48758_rollout_024_prefix_2.json,race_48758,no,0,-0.0007709868368692696
scalar:top1_logprob,train,race_23457_rollout_005_prefix_0.json,race_23457,no,0,-0.3910779654979706
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_221_rollout_008_prefix_0.json,bb_reasoning_about_colored_objects_221,no,0,-0.48719528317451477
scalar:top1_logprob,train,bb_snarks_158_rollout_009_prefix_0.json,bb_snarks_158,yes,1,-0.41057470440864563
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_139_rollout_007_prefix_0.json,bb_tracking_shuffled_objects_five_objects_139,no,0,-4.410734163684538e-06
scalar:top1_logprob,train,race_52724_rollout_027_prefix_0.json,race_52724,no,0,-0.12790018320083618
scalar:top1_logprob,train,bb_snarks_055_rollout_000_prefix_1.json,bb_snarks_055,yes,1,-0.08548957854509354
scalar:top1_logprob,train,dd_0479_rollout_026_prefix_0.json,dd_0479,no,0,-0.025024576112627983
scalar:top1_logprob,train,dd_0657_rollout_015_prefix_0.json,dd_0657,no,0,-0.004185250960290432
scalar:top1_logprob,train,dd_0850_rollout_005_prefix_0.json,dd_0850,no,0,-0.43802154064178467
scalar:top1_logprob,train,dd_0667_rollout_026_prefix_1.json,dd_0667,no,0,-0.014425748027861118
scalar:top1_logprob,train,dd_0113_rollout_007_prefix_4.json,dd_0113,no,0,-0.21611396968364716
scalar:top1_logprob,train,dd_0785_rollout_029_prefix_2.json,dd_0785,no,0,-0.290052592754364
scalar:top1_logprob,train,bb_date_understanding_108_rollout_004_prefix_8.json,bb_date_understanding_108,no,0,-0.4876927137374878
scalar:top1_logprob,train,bb_navigate_228_rollout_006_prefix_0.json,bb_navigate_228,yes,1,-0.10245548188686371
scalar:top1_logprob,train,dd_0562_rollout_007_prefix_1.json,dd_0562,no,0,-0.8732782006263733
scalar:top1_logprob,train,bb_logical_deduction_five_objects_010_rollout_005_prefix_2.json,bb_logical_deduction_five_objects_010,no,0,-1.9073468138230965e-06
scalar:top1_logprob,train,bb_penguins_in_a_table_049_rollout_029_prefix_0.json,bb_penguins_in_a_table_049,yes,1,-0.8905931711196899
scalar:top1_logprob,train,bb_sports_understanding_238_rollout_023_prefix_1.json,bb_sports_understanding_238,yes,1,-0.04409543797373772
scalar:top1_logprob,train,bb_snarks_064_rollout_025_prefix_0.json,bb_snarks_064,yes,1,-0.3608502447605133
scalar:top1_logprob,train,bb_snarks_150_rollout_026_prefix_1.json,bb_snarks_150,yes,1,-0.08137091994285583
scalar:top1_logprob,train,dd_1124_rollout_014_prefix_1.json,dd_1124,no,0,-0.9526990652084351
scalar:top1_logprob,train,race_31900_rollout_003_prefix_0.json,race_31900,yes,1,-0.9139626622200012
scalar:top1_logprob,train,bb_snarks_037_rollout_018_prefix_0.json,bb_snarks_037,yes,1,-0.004456469789147377
scalar:top1_logprob,train,bb_web_of_lies_120_rollout_028_prefix_7.json,bb_web_of_lies_120,no,0,-1.2278481335670222e-05
scalar:top1_logprob,train,race_48758_rollout_016_prefix_1.json,race_48758,no,0,-2.002696055569686e-05
scalar:top1_logprob,train,bb_causal_judgement_096_rollout_009_prefix_1.json,bb_causal_judgement_096,no,0,-0.6490691304206848
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_215_rollout_026_prefix_0.json,bb_reasoning_about_colored_objects_215,yes,1,-0.011215735226869583
scalar:top1_logprob,train,dd_0657_rollout_013_prefix_1.json,dd_0657,no,0,-0.5263592600822449
scalar:top1_logprob,train,bb_ruin_names_181_rollout_019_prefix_0.json,bb_ruin_names_181,no,0,-0.008156916126608849
scalar:top1_logprob,train,bb_snarks_037_rollout_029_prefix_1.json,bb_snarks_037,yes,1,-0.2784131169319153
scalar:top1_logprob,train,dd_0586_rollout_011_prefix_1.json,dd_0586,no,0,-4.529942543740617e-06
scalar:top1_logprob,train,gpqa_chem_135_rollout_022_prefix_0.json,gpqa_chem_135,no,0,-1.5876915454864502
scalar:top1_logprob,train,bb_penguins_in_a_table_025_rollout_024_prefix_1.json,bb_penguins_in_a_table_025,yes,1,-0.0041427514515817165
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_212_rollout_010_prefix_1.json,bb_reasoning_about_colored_objects_212,yes,1,-1.3012828826904297
scalar:top1_logprob,train,dd_1004_rollout_021_prefix_1.json,dd_1004,no,0,-0.48187345266342163
scalar:top1_logprob,train,gpqa_chem_014_rollout_020_prefix_3.json,gpqa_chem_014,no,0,-0.9332799911499023
scalar:top1_logprob,train,race_29289_rollout_014_prefix_0.json,race_29289,no,0,-4.577531944960356e-05
scalar:top1_logprob,train,bb_causal_judgement_126_rollout_004_prefix_0.json,bb_causal_judgement_126,no,0,-0.47323116660118103
scalar:top1_logprob,train,bb_snarks_064_rollout_005_prefix_1.json,bb_snarks_064,yes,1,-0.16648972034454346
scalar:top1_logprob,train,dd_0237_rollout_019_prefix_3.json,dd_0237,no,0,-0.5677799582481384
scalar:top1_logprob,train,dd_1186_rollout_027_prefix_1.json,dd_1186,no,0,-0.7485255599021912
scalar:top1_logprob,train,race_11698_rollout_007_prefix_2.json,race_11698,yes,1,-0.2893744111061096
scalar:top1_logprob,train,dd_0008_rollout_024_prefix_0.json,dd_0008,no,0,-1.0637660026550293
scalar:top1_logprob,train,dd_0011_rollout_008_prefix_2.json,dd_0011,no,0,-0.27124229073524475
scalar:top1_logprob,train,bb_navigate_150_rollout_010_prefix_0.json,bb_navigate_150,yes,1,-0.29987719655036926
scalar:top1_logprob,train,bb_web_of_lies_017_rollout_004_prefix_6.json,bb_web_of_lies_017,no,0,-1.2993727978027891e-05
scalar:top1_logprob,train,bb_web_of_lies_129_rollout_008_prefix_0.json,bb_web_of_lies_129,yes,1,-0.24892620742321014
scalar:top1_logprob,train,gpqa_chem_089_rollout_026_prefix_1.json,gpqa_chem_089,no,0,-0.0830514207482338
scalar:top1_logprob,train,dd_0847_rollout_019_prefix_1.json,dd_0847,no,0,-0.2836456298828125
scalar:top1_logprob,train,dd_1250_rollout_002_prefix_2.json,dd_1250,no,0,-0.4613530933856964
scalar:top1_logprob,train,bb_web_of_lies_249_rollout_024_prefix_3.json,bb_web_of_lies_249,no,0,-2.0503786799963564e-05
scalar:top1_logprob,train,bb_ruin_names_114_rollout_004_prefix_1.json,bb_ruin_names_114,yes,1,-0.004714800976216793
scalar:top1_logprob,train,race_33793_rollout_001_prefix_1.json,race_33793,no,0,-3.2782016205601394e-05
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_128_rollout_029_prefix_1.json,bb_tracking_shuffled_objects_five_objects_128,no,0,-1.1205610462639015e-05
scalar:top1_logprob,train,dd_0356_rollout_021_prefix_4.json,dd_0356,no,0,-0.5018545985221863
scalar:top1_logprob,train,dd_0896_rollout_020_prefix_2.json,dd_0896,no,0,-0.7291644811630249
scalar:top1_logprob,train,bb_logical_deduction_five_objects_005_rollout_020_prefix_4.json,bb_logical_deduction_five_objects_005,no,0,-0.5782005786895752
scalar:top1_logprob,train,bb_logical_deduction_five_objects_010_rollout_010_prefix_1.json,bb_logical_deduction_five_objects_010,no,0,-1.492245078086853
scalar:top1_logprob,train,bb_navigate_228_rollout_018_prefix_0.json,bb_navigate_228,yes,1,-0.6348804235458374
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_182_rollout_019_prefix_2.json,bb_tracking_shuffled_objects_five_objects_182,no,0,-8.821448318485636e-06
scalar:top1_logprob,train,dd_0525_rollout_019_prefix_1.json,dd_0525,no,0,-0.006049536634236574
scalar:top1_logprob,train,dd_0964_rollout_021_prefix_2.json,dd_0964,no,0,-0.004218370653688908
scalar:top1_logprob,train,dd_0562_rollout_001_prefix_0.json,dd_0562,no,0,-0.2209165394306183
scalar:top1_logprob,train,bb_causal_judgement_042_rollout_005_prefix_2.json,bb_causal_judgement_042,no,0,-0.0006952252588234842
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_215_rollout_019_prefix_1.json,bb_reasoning_about_colored_objects_215,yes,1,-0.1968696564435959
scalar:top1_logprob,train,bb_sports_understanding_221_rollout_023_prefix_1.json,bb_sports_understanding_221,yes,1,-0.6375225186347961
scalar:top1_logprob,train,dd_1027_rollout_028_prefix_2.json,dd_1027,no,0,-0.6490041017532349
scalar:top1_logprob,train,bb_ruin_names_232_rollout_019_prefix_1.json,bb_ruin_names_232,no,0,-0.7724524140357971
scalar:top1_logprob,train,dd_0401_rollout_000_prefix_1.json,dd_0401,no,0,-0.14286556839942932
scalar:top1_logprob,train,bb_sports_understanding_013_rollout_028_prefix_1.json,bb_sports_understanding_013,yes,1,-0.2036116123199463
scalar:top1_logprob,train,race_44533_rollout_023_prefix_0.json,race_44533,yes,1,-0.36437198519706726
scalar:top1_logprob,train,race_50078_rollout_018_prefix_2.json,race_50078,no,0,-0.41201820969581604
scalar:top1_logprob,train,bb_sports_understanding_238_rollout_023_prefix_0.json,bb_sports_understanding_238,yes,1,-0.10431169718503952
scalar:top1_logprob,train,dd_0090_rollout_020_prefix_2.json,dd_0090,no,0,-0.005534800700843334
scalar:top1_logprob,train,gpqa_chem_049_rollout_010_prefix_2.json,gpqa_chem_049,no,0,-0.006889516953378916
scalar:top1_logprob,train,bb_penguins_in_a_table_049_rollout_011_prefix_0.json,bb_penguins_in_a_table_049,yes,1,-0.1812720000743866
scalar:top1_logprob,train,race_53012_rollout_006_prefix_3.json,race_53012,no,0,-0.5132606029510498
scalar:top1_logprob,train,bb_date_understanding_174_rollout_025_prefix_0.json,bb_date_understanding_174,yes,1,-0.29758763313293457
scalar:top1_logprob,train,dd_0524_rollout_013_prefix_1.json,dd_0524,no,0,-0.2869087755680084
scalar:top1_logprob,train,race_58508_rollout_002_prefix_0.json,race_58508,no,0,-0.8777289986610413
scalar:top1_logprob,train,bb_ruin_names_232_rollout_016_prefix_0.json,bb_ruin_names_232,yes,1,-0.1376807540655136
scalar:top1_logprob,train,dd_0528_rollout_020_prefix_2.json,dd_0528,yes,1,-0.5165703892707825
scalar:top1_logprob,train,dd_0666_rollout_021_prefix_1.json,dd_0666,no,0,-0.609991729259491
scalar:top1_logprob,train,dd_1285_rollout_008_prefix_0.json,dd_1285,no,0,-0.889819860458374
scalar:top1_logprob,train,bb_sports_understanding_102_rollout_018_prefix_1.json,bb_sports_understanding_102,no,0,-0.8462586402893066
scalar:top1_logprob,train,dd_0535_rollout_015_prefix_2.json,dd_0535,no,0,-1.3317410945892334
scalar:top1_logprob,train,dd_0981_rollout_016_prefix_1.json,dd_0981,no,0,-0.8724643588066101
scalar:top1_logprob,train,race_4744_rollout_024_prefix_0.json,race_4744,no,0,-0.3876461088657379
scalar:top1_logprob,train,bb_penguins_in_a_table_036_rollout_011_prefix_1.json,bb_penguins_in_a_table_036,yes,1,-0.45733651518821716
scalar:top1_logprob,train,bb_snarks_096_rollout_001_prefix_0.json,bb_snarks_096,yes,1,-0.4825146794319153
scalar:top1_logprob,train,bb_temporal_sequences_117_rollout_023_prefix_0.json,bb_temporal_sequences_117,no,0,-1.0132738680113107e-05
scalar:top1_logprob,train,dd_0342_rollout_012_prefix_1.json,dd_0342,no,0,-0.4289539158344269
scalar:top1_logprob,train,bb_penguins_in_a_table_036_rollout_021_prefix_1.json,bb_penguins_in_a_table_036,yes,1,-0.005947629921138287
scalar:top1_logprob,train,bb_penguins_in_a_table_093_rollout_023_prefix_1.json,bb_penguins_in_a_table_093,yes,1,-0.0400230698287487
scalar:top1_logprob,train,bb_penguins_in_a_table_105_rollout_007_prefix_0.json,bb_penguins_in_a_table_105,yes,1,-0.09889521449804306
scalar:top1_logprob,train,dd_0143_rollout_002_prefix_2.json,dd_0143,no,0,-1.145128846168518
scalar:top1_logprob,train,dd_0751_rollout_007_prefix_2.json,dd_0751,no,0,-0.8599991798400879
scalar:top1_logprob,train,dd_1101_rollout_007_prefix_1.json,dd_1101,yes,1,-1.6041715145111084
scalar:top1_logprob,train,bb_penguins_in_a_table_105_rollout_010_prefix_0.json,bb_penguins_in_a_table_105,yes,1,-0.1602376103401184
scalar:top1_logprob,train,bb_snarks_128_rollout_028_prefix_2.json,bb_snarks_128,yes,1,-1.5377248525619507
scalar:top1_logprob,train,bb_navigate_070_rollout_018_prefix_1.json,bb_navigate_070,yes,1,-0.04965338855981827
scalar:top1_logprob,train,bb_temporal_sequences_076_rollout_027_prefix_2.json,bb_temporal_sequences_076,no,0,-1.0371154530730564e-05
scalar:top1_logprob,train,bb_snarks_121_rollout_003_prefix_1.json,bb_snarks_121,yes,1,-0.17493309080600739
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_220_rollout_006_prefix_0.json,bb_tracking_shuffled_objects_five_objects_220,no,0,-8.49926145747304e-05
scalar:top1_logprob,train,bb_web_of_lies_210_rollout_013_prefix_0.json,bb_web_of_lies_210,yes,1,-3.576278118089249e-07
scalar:top1_logprob,train,race_45815_rollout_000_prefix_1.json,race_45815,no,0,-0.0006283930852077901
scalar:top1_logprob,train,bb_logical_deduction_five_objects_157_rollout_009_prefix_1.json,bb_logical_deduction_five_objects_157,no,0,-1.311301275563892e-06
scalar:top1_logprob,train,dd_0681_rollout_022_prefix_1.json,dd_0681,no,0,-0.00490248529240489
scalar:top1_logprob,train,bb_penguins_in_a_table_069_rollout_010_prefix_0.json,bb_penguins_in_a_table_069,no,0,-0.526439905166626
scalar:top1_logprob,train,race_19875_rollout_011_prefix_3.json,race_19875,no,0,-0.030155453830957413
scalar:top1_logprob,train,dd_0528_rollout_020_prefix_1.json,dd_0528,yes,1,-0.6327769160270691
scalar:top1_logprob,train,dd_0528_rollout_025_prefix_2.json,dd_0528,no,0,-0.16634467244148254
scalar:top1_logprob,train,bb_navigate_229_rollout_006_prefix_1.json,bb_navigate_229,yes,1,-9.536738616588991e-07
scalar:top1_logprob,train,bb_ruin_names_155_rollout_029_prefix_0.json,bb_ruin_names_155,yes,1,-0.37507909536361694
scalar:top1_logprob,train,bb_temporal_sequences_232_rollout_010_prefix_1.json,bb_temporal_sequences_232,no,0,-0.00044610086479224265
scalar:top1_logprob,train,gpqa_chem_021_rollout_016_prefix_0.json,gpqa_chem_021,yes,1,-0.5025120973587036
scalar:top1_logprob,train,bb_navigate_157_rollout_000_prefix_0.json,bb_navigate_157,yes,1,-0.5802451968193054
scalar:top1_logprob,train,dd_0850_rollout_010_prefix_0.json,dd_0850,no,0,-0.634436309337616
scalar:top1_logprob,train,bb_sports_understanding_221_rollout_002_prefix_3.json,bb_sports_understanding_221,yes,1,-0.03221315145492554
scalar:top1_logprob,train,race_19875_rollout_027_prefix_0.json,race_19875,no,0,-1.4781842764932662e-05
scalar:top1_logprob,train,race_36554_rollout_009_prefix_0.json,race_36554,no,0,-0.5783215165138245
scalar:top1_logprob,train,dd_0673_rollout_010_prefix_1.json,dd_0673,no,0,-0.05321964621543884
scalar:top1_logprob,train,dd_0941_rollout_008_prefix_3.json,dd_0941,no,0,-0.5057021379470825
scalar:top1_logprob,train,bb_causal_judgement_103_rollout_014_prefix_1.json,bb_causal_judgement_103,yes,1,-0.0036480561830103397
scalar:top1_logprob,train,bb_penguins_in_a_table_036_rollout_011_prefix_0.json,bb_penguins_in_a_table_036,yes,1,-0.0003420721332076937
scalar:top1_logprob,train,bb_web_of_lies_188_rollout_002_prefix_4.json,bb_web_of_lies_188,no,0,-0.13465003669261932
scalar:top1_logprob,train,bb_ruin_names_006_rollout_001_prefix_0.json,bb_ruin_names_006,yes,1,-0.0051465886645019054
scalar:top1_logprob,train,dd_0524_rollout_010_prefix_0.json,dd_0524,no,0,-0.3352297246456146
scalar:top1_logprob,train,dd_0974_rollout_004_prefix_2.json,dd_0974,no,0,-0.08051349222660065
scalar:top1_logprob,train,bb_causal_judgement_024_rollout_017_prefix_0.json,bb_causal_judgement_024,yes,1,-0.4064805805683136
scalar:top1_logprob,train,dd_1313_rollout_018_prefix_2.json,dd_1313,no,0,-0.4558432102203369
scalar:top1_logprob,train,bb_penguins_in_a_table_036_rollout_018_prefix_0.json,bb_penguins_in_a_table_036,yes,1,-1.1276721954345703
scalar:top1_logprob,train,bb_snarks_172_rollout_028_prefix_1.json,bb_snarks_172,yes,1,-0.023998724296689034
scalar:top1_logprob,train,dd_0681_rollout_025_prefix_1.json,dd_0681,no,0,-1.5972391366958618
scalar:top1_logprob,train,bb_snarks_121_rollout_003_prefix_0.json,bb_snarks_121,yes,1,-1.4708023071289062
scalar:top1_logprob,train,bb_sports_understanding_013_rollout_017_prefix_2.json,bb_sports_understanding_013,yes,1,-0.03887135535478592
scalar:top1_logprob,train,race_1402_rollout_028_prefix_1.json,race_1402,yes,1,-0.027547555044293404
scalar:top1_logprob,train,dd_0261_rollout_021_prefix_1.json,dd_0261,no,0,-0.255533367395401
scalar:top1_logprob,train,bb_penguins_in_a_table_094_rollout_010_prefix_3.json,bb_penguins_in_a_table_094,no,0,-0.2544654905796051
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_067_rollout_006_prefix_1.json,bb_reasoning_about_colored_objects_067,yes,1,-0.3096030652523041
scalar:top1_logprob,train,gpqa_chem_121_rollout_024_prefix_1.json,gpqa_chem_121,no,0,-0.9199420809745789
scalar:top1_logprob,train,bb_penguins_in_a_table_009_rollout_015_prefix_0.json,bb_penguins_in_a_table_009,yes,1,-0.7700387239456177
scalar:top1_logprob,train,bb_penguins_in_a_table_036_rollout_001_prefix_1.json,bb_penguins_in_a_table_036,yes,1,-0.49056917428970337
scalar:top1_logprob,train,dd_0473_rollout_025_prefix_1.json,dd_0473,no,0,-0.7072604298591614
scalar:top1_logprob,train,dd_0015_rollout_027_prefix_2.json,dd_0015,no,0,-1.250291347503662
scalar:top1_logprob,train,dd_1157_rollout_028_prefix_1.json,dd_1157,no,0,-0.029211966320872307
scalar:top1_logprob,train,race_31620_rollout_015_prefix_2.json,race_31620,no,0,-0.02705630101263523
scalar:top1_logprob,train,race_31900_rollout_006_prefix_0.json,race_31900,yes,1,-0.2843673825263977
scalar:top1_logprob,train,bb_logical_deduction_five_objects_046_rollout_026_prefix_1.json,bb_logical_deduction_five_objects_046,no,0,-0.9116010665893555
scalar:top1_logprob,train,bb_penguins_in_a_table_093_rollout_023_prefix_0.json,bb_penguins_in_a_table_093,yes,1,-0.043581780046224594
scalar:top1_logprob,train,race_51973_rollout_006_prefix_3.json,race_51973,no,0,-0.6533214449882507
scalar:top1_logprob,train,bb_causal_judgement_072_rollout_024_prefix_1.json,bb_causal_judgement_072,no,0,-0.15871061384677887
scalar:top1_logprob,train,bb_logical_deduction_five_objects_013_rollout_004_prefix_1.json,bb_logical_deduction_five_objects_013,no,0,-0.008174297399818897
scalar:top1_logprob,train,bb_navigate_080_rollout_000_prefix_0.json,bb_navigate_080,yes,1,-0.0009781105909496546
scalar:top1_logprob,train,bb_reasoning_about_colored_objects_067_rollout_001_prefix_1.json,bb_reasoning_about_colored_objects_067,yes,1,-0.00011681827891152352
scalar:top1_logprob,train,dd_0386_rollout_016_prefix_3.json,dd_0386,no,0,-0.07956615835428238
scalar:top1_logprob,train,dd_0716_rollout_015_prefix_2.json,dd_0716,no,0,-0.47457534074783325
scalar:top1_logprob,train,bb_logical_deduction_five_objects_072_rollout_014_prefix_1.json,bb_logical_deduction_five_objects_072,no,0,-0.6947644948959351
scalar:top1_logprob,train,dd_0603_rollout_006_prefix_0.json,dd_0603,no,0,-0.31596866250038147
scalar:top1_logprob,train,race_23457_rollout_022_prefix_0.json,race_23457,no,0,-0.1391034573316574
scalar:top1_logprob,train,race_52724_rollout_028_prefix_3.json,race_52724,no,0,-0.0004144048143643886
scalar:top1_logprob,train,bb_causal_judgement_103_rollout_014_prefix_0.json,bb_causal_judgement_103,yes,1,-0.0004078510100953281
scalar:top1_logprob,train,dd_0238_rollout_009_prefix_1.json,dd_0238,no,0,-0.6233373880386353
scalar:top1_logprob,train,bb_navigate_058_rollout_021_prefix_0.json,bb_navigate_058,yes,1,-0.21356508135795593
scalar:top1_logprob,train,bb_sports_understanding_168_rollout_012_prefix_0.json,bb_sports_understanding_168,yes,1,-0.5690990686416626
scalar:top1_logprob,train,bb_web_of_lies_229_rollout_012_prefix_2.json,bb_web_of_lies_229,no,0,-0.4872230291366577
scalar:top1_logprob,train,bb_causal_judgement_126_rollout_001_prefix_2.json,bb_causal_judgement_126,no,0,-0.0006221981020644307
scalar:top1_logprob,train,bb_navigate_222_rollout_003_prefix_0.json,bb_navigate_222,yes,1,-1.7762025890988298e-05
scalar:top1_logprob,train,dd_0847_rollout_025_prefix_1.json,dd_0847,no,0,-1.1920928244535389e-07
scalar:top1_logprob,train,bb_snarks_047_rollout_002_prefix_0.json,bb_snarks_047,yes,1,-0.5125357508659363
scalar:top1_logprob,train,dd_0454_rollout_025_prefix_0.json,dd_0454,no,0,-0.01873897761106491
scalar:top1_logprob,train,race_53012_rollout_027_prefix_1.json,race_53012,no,0,-0.03498931974172592
scalar:top1_logprob,train,bb_snarks_064_rollout_015_prefix_0.json,bb_snarks_064,no,0,-0.010158620774745941
scalar:top1_logprob,train,race_21585_rollout_012_prefix_0.json,race_21585,no,0,-0.00029583368450403214
scalar:top1_logprob,train,bb_logical_deduction_five_objects_088_rollout_004_prefix_2.json,bb_logical_deduction_five_objects_088,no,0,-0.6210688352584839
scalar:top1_logprob,train,bb_navigate_157_rollout_015_prefix_1.json,bb_navigate_157,no,0,-0.25503596663475037
scalar:top1_logprob,train,dd_0891_rollout_002_prefix_0.json,dd_0891,no,0,-0.025404566898941994
scalar:top1_logprob,train,dd_1310_rollout_024_prefix_0.json,dd_1310,no,0,-0.052969593554735184
scalar:top1_logprob,train,race_44533_rollout_017_prefix_0.json,race_44533,yes,1,-0.12747777998447418
scalar:top1_logprob,train,dd_0132_rollout_016_prefix_1.json,dd_0132,no,0,-0.014539600349962711
scalar:top1_logprob,train,bb_tracking_shuffled_objects_five_objects_077_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_077,no,0,-0.06347596645355225
scalar:top1_logprob,train,gpqa_chem_174_rollout_016_prefix_1.json,gpqa_chem_174,no,0,-0.023715293034911156
scalar:top1_logprob,train,race_11698_rollout_017_prefix_0.json,race_11698,yes,1,-0.9404923319816589
scalar:top1_logprob,train,race_27388_rollout_011_prefix_4.json,race_27388,no,0,-0.49284183979034424
scalar:top1_logprob,train,bb_navigate_058_rollout_002_prefix_0.json,bb_navigate_058,yes,1,-0.6169493794441223
scalar:top1_logprob,train,bb_penguins_in_a_table_049_rollout_025_prefix_2.json,bb_penguins_in_a_table_049,yes,1,-1.3324787616729736
scalar:top1_logprob,train,race_49934_rollout_009_prefix_0.json,race_49934,yes,1,-0.5424312353134155
scalar:top1_logprob,train,race_52724_rollout_011_prefix_0.json,race_52724,no,0,-3.671578815556131e-05
scalar:top1_logprob,train,bb_navigate_157_rollout_001_prefix_0.json,bb_navigate_157,yes,1,-1.847726889536716e-05
scalar:top1_logprob,train,bb_penguins_in_a_table_069_rollout_028_prefix_2.json,bb_penguins_in_a_table_069,no,0,-0.23235781490802765
scalar:top1_logprob,train,bb_sports_understanding_168_rollout_026_prefix_0.json,bb_sports_understanding_168,yes,1,-0.671176016330719
scalar:top1_logprob,train,dd_1305_rollout_014_prefix_0.json,dd_1305,no,0,-0.4046345055103302
